agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
財團法人私立廣恩老人養護中心附設新北市私立瑞芳明燈社區長照機構,新北市,瑞芳區,新北市瑞芳區龍興里明燈路三段2號2樓,121.8088989,25.10777092,B,小規模多機能服務,02-24063888,rueifang103@gmail.com,林偉峰,20210304 09:55:01
忠祥居家護理所,新北市,中和區,新北市中和區 中山路二段144號1樓,121.5019073,25.00315285,A,個案管理服務,02-22475603,lily.coffee.iris@gmail.com,張莉君,20220323 11:40:49
新北市三峽區原住民族發展協進會(社照C),新北市,三峽區,新北市三峽區鳶山里介壽里中山路257巷35號7樓,121.3624344,24.93733597,C,巷弄長照站,0928-567-252,123@gmail.com,林建華,20230526 10:28:30
沛迪兒居家物理治療所,新北市,淡水區,新北市淡水區濱海路二段202巷25號7樓,121.4340286,25.19220352,B,專業照護服務(CC01),0921-855-280,ymptwei@gmail.com,高瑋鈴,20230802 17:19:14
天使居長照財團法人附設新北市私立天使居居家長照機構,新北市,林口區,新北市林口區東勢里文化一路一段150之2號,121.3787766,25.07203293,B,居家服務,026-006-088,machun786@gmail.com,王建?,20230508 09:30:28
財團法人台灣省私立健順養護中心,新北市,深坑區,新北市深坑區昇高里王軍寮9號,121.6163025,24.9824543,B,喘息服務,026-622-499,d6622499@ms26.hinet.net,黃禎祥,20220324 10:28:58
新北市汐止區全人社區關懷發展協會(社照C),新北市,汐止區,新北市汐止區建成里建成路152號B1,121.6619339,25.07337952,C,巷弄長照站,(02)26917152,finichu2@yahoo.com.tw,謝慧芝,20230619 14:51:31
清佳居家服務股份有限公司附設新北市私立清佳居家長照機構,新北市,板橋區,新北市板橋區中正路364號1樓,121.4544678,25.02406883,B,喘息服務,0973-260-118,c0973260118@gmail.com,郭清傑,20220331 15:06:16
好日居家長照有限公司附設新北市私立好日居家長照機構,新北市,蘆洲區,新北市蘆洲區中山一路161號3樓R05室,121.4754791,25.08149147,B,居家服務,0916-415-190,Hozidays111@gmail.com,陳瓊怡,20221028 08:33:59
天主教耕莘醫療財團法人附設新北市私立永和耕莘居家式服務類長期照顧服務機構,新北市,永和區,新北市永和區中興街52巷1弄12號,121.5171661,25.01121521,B,居家服務,02-29286060,ssdhc.cthyh@gmail.com,鍾安住,20211223 19:02:22
皓仁健康照護事業有限公司附設新北市私立皓仁居家式服務類長期照顧服務機構,新北市,汐止區,新北市汐止區大同里大同路二段240號11樓,121.6540375,25.06548309,B,居家服務,02-26480680,yenjen@haoren.com.tw,謝李麗雲,20221228 11:33:11
新北市私立永康居家長照機構,新北市,淡水區,新北市淡水區重建街186號1樓,121.440918,25.17420959,B,居家服務,026-264-077,god0978387562@gmail.com,鍾玉英,20230714 08:17:22
上心居家長照服務有限公司附設新北市私立上心居家長照機構,新北市,三重區,新北市三重區長元街100號2樓,121.5443954,24.97969437,B,居家服務,0968-530-500,shangshin10909@gmail.com,詹弘毅,20220221 17:03:03
八里佳醫護理之家,新北市,八里區,新北市八里區觀海大道185號、185號2樓、185號2樓之1,121.4212341,25.16233063,B,喘息服務,02-26104913,chingpam@gmail.com,張鈺嫺,20221229 22:56:19
小驢駒小客車租賃有限公司(屏東縣),新北市,新莊區,新北市新莊區復興路2段196巷2弄9之3號,121.4589615,25.0440979,B,交通接送服務,0910-918631,ss46005176@gmail.com,葉書含,20211229 23:23:28
台灣環保協會(社照C),新北市,蘆洲區,新北市蘆洲區溪墘里信義路65號,121.4760513,25.07957077,C,巷弄長照站,0952-112-199,ho-0603@hotmail.com,李淑津,20220503 10:08:41
新北市萬里區衛生所,新北市,萬里區,新北市萬里區瑪鋉路157號,121.6897125,25.17833138,B,居家失能個案家庭醫師照護服務,02-24921117,tpc266@ntpc.gov.tw, 劉尚霖,20220321 14:50:57
新北市龍馬湖發展協進會(社照C),新北市,汐止區,新北市汐止區忠山里忠山街8號,121.6244125,25.07835579,C,巷弄長照站,2641-3470,reni26321228@yahoo.com.tw,吳國全,20230619 15:00:19
新北市永和區老人會(社照C),新北市,永和區,新北市永和區河濱里福和橋下第5、第6孔,121.5252838,25.00820923,C,巷弄長照站,0910-233-633,Hiro.chiang@gmail.com,李和明,20220503 08:11:32
新北市光?愛心關懷協會(社照C),新北市,新莊區,新北市新莊區立廷里立信三街25-3號1樓,121.4421158,25.05041122,C,巷弄長照站,02-29982723,estherulizii@gmail.com,吳振鏜,20220503 09:39:17
樂齡智慧有限公司附設新北市私立里好綜合式長照機構,新北市,三重區,新北市三重區三和路二段30號5樓,121.5001678,25.06768799,B,居家服務,29766060#21,service@lihodaycare.com,李福睿,20230110 08:58:34
新北市私立愛迪樂居家長照機構,新北市,林口區,新北市林口區文化一路一段190巷6-2號,121.3757477,25.07308006,B,喘息服務,02-25216043,a0986391797@gmail.com,莊政修,20221207 14:25:17
醫療財團法人徐元智先生醫藥基金會附設新北市私立亞東居家長照機構,新北市,板橋區,新北市板橋區南雅南路二段144巷6號2樓,121.4512253,24.99610329,B,喘息服務,89667000#1946,homecare@femh.org.tw,徐旭東,20220221 14:59:07
新北市私立好家園老人長期照顧中心(養護型),新北市,汐止區,新北市汐止區興福里福德路38號2樓,121.6356354,25.06725502,B,喘息服務,02-26926777,goodhomeland123@gmail.com,李質穎,20220222 09:23:41
好日居家長照有限公司附設新北市私立好日居家長照機構,新北市,蘆洲區,新北市蘆洲區中山一路161號3樓R05室,121.4754791,25.08149147,B,喘息服務,0916-415-190,Hozidays111@gmail.com,陳瓊怡,20221028 08:34:35
長樂健康事業有限公司附設新北市私立長樂居家長照機構,新北市,樹林區,新北市樹林區大有路63號1樓,121.3634796,24.93818283,B,專業照護服務,02-77527659,clltcserv@gmail.com,張美琳,20220615 10:39:24
行天宮醫療志業醫療財團法人恩主公醫院,新北市,三峽區,新北市三峽區鳶山里復興路399號,121.3629074,24.93830681,A,個案管理服務,02-26723456#8735,01952@km.eck.org.tw,黃信彰,20220303 10:20:03
康園護理之家,新北市,新店區,新北市新店區安興路91巷31號1至5樓,121.5142365,24.97468948,B,喘息服務,(02)86663556,kynh2015@hotmail.com,郭寶麗,20220318 11:39:52
社團法人台灣樂活服務發展協會道生莒光教會社區關懷站(社照C),新北市,中和區,新北市中和區明穗里新北市中和區民享街90巷16號,121.4738693,25.00022507,C,巷弄長照站,0939-192-756,o1219.show@gmail.com,馬瑞辰,20220502 16:56:08
古淶稀健康股份有限公司附設新北市私立三峽古淶稀社區長照機構,新北市,三峽區,新北市三峽區復興路56、58號2樓,121.374382,24.93621635,B,喘息服務,02-26732586,kls83593107@gmail.com,黃佳彤,20220224 10:12:45
新北市三峽區二鬮里辦公處(社照C),新北市,三峽區,新北市三峽區大埔里中正路二段449號,121.3627548,24.90670013,C,巷弄長照站,0930-289-876,king620722@gmail.com,陳孝皇,20230810 19:44:21
新北市私立旺福居家長照機構,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.4924774,25.07857895,B,專業照護服務,02-28571526,wfservice2@gmail.com,黃雅萍,20220224 16:32:38
社團法人愛福家協會,新北市,板橋區,新北市板橋區雙十路二段217號,121.4732285,25.02904892,B,喘息服務,02-22500177,As03@ilive.org.tw,涂福增,20210421 16:50:16
新北市金山區美田社區發展協會(社照C),新北市,金山區,新北市金山區美田里中山路236號2樓,121.6361542,25.22339249,C,巷弄長照站,02-24984659,hsu3622@gmail.com,郭一信,20220307 15:32:14
有限責任新北市愛齡照護服務勞動合作社附設新北市私立到咖手居家長照機構,新北市,板橋區,新北市板橋區挹秀里府後街2號1樓,121.4592819,25.01004791,B,居家服務,02-22726233,op@docaso885.com,洪莉茜,20220905 17:28:40
財團法人介惠社會福利慈善基金會新北市金山金包里公共托老中心(社照C),新北市,金山區,新北市金山區金美里中山路257號1、2樓,121.6368256,25.22212601,C,巷弄長照站,(02)24082114,chshen@jhf.org.tw,胡頤仁,20220503 09:08:05
社團法人中華民國長者照顧關懷協會(社照C),新北市,三重區,新北市三重區長江里長安街112號,121.5026779,25.06782532,C,巷弄長照站,2977-1633,peggy5522@gmail.com,周淑玲,20230530 19:07:32
雄鶴診所,新北市,中和區,新北市中和區漢生東路360號1~3樓,121.4721222,25.00697517,B,專業照護服務,02-22281280,hungyang99@yahoo.com.tw,黃國堯,20220331 14:52:59
佳醫護理之家,新北市,汐止區,新北市汐止區茄苳路296號1-6樓,121.673027,25.06704903,A,個案管理服務,02-86486672,ying.jinn@gmail.com,謝政賢,20220222 10:40:30
新北市板橋雙玉環保協會(社照C),新北市,板橋區,新北市板橋區雙玉里永豐街251號,121.4777374,25.02134895,C,巷弄長照站,029-529-786,tudo5912@kimo.com,王聰震,20230628 20:01:06
中華民國長期照護推廣協會附設新北市私立中和不老社區長照機構,新北市,中和區,新北市中和區壽德里27鄰民德路360號2樓,121.466156,24.99394608,B,日間照顧服務,0972-306-099,longtermcare.org@gmail.com,陳昱翔,20220412 15:04:03
沛迪兒居家物理治療所,新北市,淡水區,新北市淡水區濱海路二段202巷25號7樓,121.4340286,25.19220352,B,專業照護服務,0921-855-280,ymptwei@gmail.com,高瑋鈴,20220325 11:53:38
新北市雙溪區衛生所,新北市,雙溪區,新北市雙溪區新基里新基南街18號,121.8662567,25.03798866,A,個案管理服務,02-24931210#22,Ag9215@ntpc.gov.tw,吳一青,20220317 16:55:10
新北市蘆洲區福祿壽協會(社照C),新北市,蘆洲區,新北市蘆洲區南港里永平街32巷69弄5號3樓,121.4597244,25.09327316,C,巷弄長照站,,1012tsai@gmail.com,蔡月嬌,20220503 10:05:25
新北市蘆洲區永安里辦公處(社照C),新北市,蘆洲區,新北市蘆洲區永安里永安南路二段16巷9號1樓,121.46772,25.07751083,C,巷弄長照站,02-2289-1048、0963-978335,AJ9449@ntpc.gov.tw,李建興,20220503 10:07:16
衛生福利部北區老人之家,新北市,新店區,新北市新店區屈尺里屈尺路83號,121.5450897,24.92184067,B,日間照顧服務,,n115@nrsch.mohw.gov.tw,陳立庚,20220302 11:34:46
社團法人台灣樂活服務發展協會(板橋港尾站)(社照C),新北市,板橋區,新北市板橋區埔墘里中山路2段318巷20弄5號1樓,121.4806061,25.01885033,C,巷弄長照站,0926-267853,jilingdong2013@gmail.com,馬瑞辰,20220503 08:36:53
益巨股份有限公司附設新北市私立安康綜合長照機構,新北市,新店區,新北市新店區德安里安德街156號3樓,121.5083313,24.95942688,B,日間照顧服務,02-2211-2130,dc.ankang@rghealth.com.tw,陳威男,20220324 10:33:20
豐榮醫院,新北市,新店區,新北市新店區安德街 26巷3號(B棟),121.5115738,24.96324158,B,居家失能個案家庭醫師照護服務,02-2212-2111,wendyhsu666@gmail.com,應思漢,20220314 14:51:44
好日子心理治療所,新北市,三重區,新北市三重區田心里正義北路227號,121.4959946,25.06900024,B,專業照護服務,0968-063864,chenwin888@gmail.com,陳映程,20190417 00:00:00
新北市私立慈美護理之家,新北市,中和區,新北市中和區中山路2段315巷2號4樓、317號6樓,121.4940262,25.00173569,B,喘息服務,02-22467727,juliaguo2670@yahoo.com.tw,張美素,20221229 22:05:39
佛教慈濟醫療財團法人附設新北市私立台北慈濟居家式服務類長期照顧服務機構,新北市,新店區,新北市新店區明德里建國路289號,121.5370331,24.98589706,B,居家服務,02-66289779,maggie16471@tzuchi.com.tw,釋證嚴,20220302 11:09:54
順享有限公司附設新北市私立順享居家長照機構,新北市,三重區,新北市三重區三寧街31號1樓,121.4903336,25.05991936,B,喘息服務,029-889-968,shuen589@gmail.com,黃明順,20230208 13:45:57
新北市私立愛迪樂居家長照機構,新北市,林口區,新北市林口區文化一路一段190巷6-2號,121.3757477,25.07308006,B,居家服務,02-25216043,a0986391797@gmail.com,莊政修,20221207 14:24:59
新北市原住民家庭關懷協會,新北市,汐止區,新北市汐止區山光里樟樹一路137巷26號2樓,121.6416931,25.06934738,C,巷弄長照站,02-26426598,ccchungdaw@mohw.gov.tw,黃秀英,20190912 15:29:10
樂銓管理顧問股份有限公司附設新北市私立樂銓居家長照機構,新北市,三重區,新北市三重區正安里正義北路210號9樓,121.4962006,25.06752586,B,居家服務,027-316-940,osirishsu@gmail.com,鄭寶蓮,20211230 18:28:27
康齡永安居家物理治療所,新北市,永和區,新北市永和區店街里福和路389號2樓之4,121.514122,25.00771141,B,專業照護服務,02-29261826,yacomeinpt@gmail.com,陳韋成,20220303 09:22:17
金包里社區發展協會(社照C),新北市,金山區,新北市金山區大同里9鄰溫泉路2巷9號,121.6380768,25.22200203,C,巷弄長照站,(02)2498-2703,ccchungdaw@mohw.gov.tw,許斌煌,20220503 09:08:51
三木居家長照有限公司附設新北市私立三木居家長照機構,新北市,永和區,新北市永和區中山路一段24號2樓(A05室),121.5138397,25.01060867,B,居家服務,02-8660-4365,woodhomecare@gmail.com,張貴森,20230630 15:49:36
上新居家職能治療所,新北市,新莊區,新北市新莊區福美街62巷6號15樓,121.4614868,25.05473328,B,專業照護服務(CC01),0987-088-845,npyuan0713@yahoo.com.tw,袁寧蘋,20230802 17:19:14
新北市三重區衛生所,新北市,三重區,新北市三重區中山里新北大道一段一號,121.491394,25.06119156,B,居家失能個案家庭醫師照護服務,02-2982-5233,am1172@ntpc.gov.tw,林幸玟,20220315 11:04:59
新北市環保志工協會(社照C),新北市,三重區,新北市三重區錦安里16鄰長生街1號,121.4988708,25.06624031,C,巷弄長照站,02-2972-3223,andychu882000@yahoo.com.tw,朱志平,20230530 19:06:47
新北市雙溪區平林里辦公處(社照C),新北市,雙溪區,新北市雙溪區平林里外平林17號,121.8571243,25.03798294,C,巷弄長照站,0911-961-725,ad3751@ntpc.tov.tw,黃添松,20230530 16:58:01
新北市淡水區衛生所,新北市,淡水區,新北市淡水區中山路158號,121.4408417,25.17277718,B,居家失能個案家庭醫師照護服務,02 26215620,AF1605@ntpc.gov.tw,鄭惇方,20220329 11:50:27
新北市私立佳護居家長照機構,新北市,三重區,新北市三重區永豐里永福街47號4樓,121.481102,25.07805061,B,喘息服務,022-865-100,jiahu8798@gmail.com,黃琬婷,20220126 15:36:55
三重中興醫院附設護理之家,新北市,三重區,新北市三重區中興北街21號4樓,121.4696732,25.04655838,B,喘息服務,02-29954245,hanya520@hotmail.com,林菡雅,20220324 10:36:48
天主教耕莘醫療財團法人附設新北市私立永和耕莘居家式服務類長期照顧服務機構,新北市,永和區,新北市永和區中興街52巷1弄12號,121.5171661,25.01121521,B,居家服務,02-29286060,ssdhc.cthyh@gmail.com,鍾安住,20220303 09:27:10
新北市私立健安老人長期照顧中心(養護型),新北市,新莊區,新北市新莊區雙鳳路121號,121.4134903,25.02788353,B,喘息服務,02-29031356,allways.may@msa.hinet.net,廖文義,20220329 11:26:45
新北市樹林區樹人里辦公處(社照C),新北市,樹林區,新北市樹林區樹人里復興路308巷2弄6號,121.4168549,24.98740768,C,巷弄長照站,0910-669989,twntwn77@yahoo.com.tw,邱世昌,20220503 10:34:12
湖水綠簡單生活有限公司附設新北市私立連城居家長照機構,新北市,中和區,新北市中和區中正路689號2樓,121.4849396,24.9981041,B,居家服務,2308-1211,acct.3la@gmail.com,陳意春,20220412 15:22:30
?慈護理之家,新北市,中和區,新北市中和區中正路909號8、9樓,121.4835587,25.00644493,B,喘息服務,02-82286000,lisa350207@gmail.com,吳佳鈴,20230406 09:04:47
社團法人中華民國照顧服務員專業發展協會附設新北市私立照顧服務員居家式服務類長期照顧服務機構,新北市,土城區,新北市土城區青仁路22號1樓,121.4607697,24.97915268,B,居家服務,02-22651680,careworkertw@yahoo.com.tw,許婉菁,20220322 17:19:04
